0,454.8006552941161,0,420.6906061470574
0,450.49014208510414,0,450.49014208510414
477.93597780718255,0,454.0391789168234,0
458.52141278991184,0,447.05837747016403,0
494.59808121563145,0,494.59808121563145,0
456.07763279799104,0,456.07763279799104,0
0,431.18342888052115,0,431.18342888052115
0,297.0479465922852,0,297.0479465922852
0,299.3441278389212,0,299.3441278389212
0,464.7857925606161,0,464.7857925606161
0,298.5244208201908,0,298.5244208201908
0,430.2373570655246,0,430.2373570655246
289.0549816567032,0,289.0549816567032,0
0,486.64006806415347,0,486.64006806415347
0,454.09179106528376,0,454.09179106528376
0,481.44955446158014,0,481.44955446158014
0,286.35361920557693,0,286.35361920557693
296.2423360715982,0,296.2423360715982,0
0,292.60240123771473,0,292.60240123771473
296.26075486095027,0,296.26075486095027,0
0,299.8295573054351,0,299.8295573054351
451.4789809417157,0,451.4789809417157,0
297.5660890055295,0,297.5660890055295,0
463.78568644774,0,463.78568644774,0
0,451.1762812836401,0,451.1762812836401
0,489.1277830100006,0,489.1277830100006
0,494.29962957279076,0,494.29962957279076
0,436.18500357620303,0,436.18500357620303
0,436.8945605914518,0,436.8945605914518
0,300.1103593075006,0,300.1103593075006
456.9546133424602,0,456.9546133424602,0
0,486.7955814720351,0,486.7955814720351
0,435.4784371089479,0,435.4784371089479
0,465.16895677695254,0,465.16895677695254
0,311.0124340002369,0,311.0124340002369
299.76814976313125,0,299.76814976313125,0
0,297.27426641970686,0,297.27426641970686
300.0148206376994,0,300.0148206376994,0
0,299.18472451903324,0,299.18472451903324
0,464.16084001778296,0,464.16084001778296
0,429.7985939456186,0,429.7985939456186
485.28742928136796,0,485.28742928136796,0
428.00675789810674,0,428.00675789810674,0
488.3562818806211,0,488.3562818806211,0
295.89890952114735,0,295.89890952114735,0
0,298.2328589990901,0,298.2328589990901
0,424.22579793701004,0,424.22579793701004
433.23200588000924,0,433.23200588000924,0
0,299.58914004548603,0,299.58914004548603
483.1646747078729,0,483.1646747078729,0
482.0270538187324,0,482.0270538187324,0
426.6418616852186,0,426.6418616852186,0
0,466.8452625342134,0,466.8452625342134
0,295.9054082037834,0,295.9054082037834
464.20880142395356,0,464.20880142395356,0
493.60116248323396,0,493.60116248323396,0
299.3817267639604,0,299.3817267639604,0
0,461.78226005109605,0,461.78226005109605
0,492.9465808580564,0,492.9465808580564
429.4381353842816,0,429.4381353842816,0
299.52717972170865,0,299.52717972170865,0
0,296.73908105849745,0,296.73908105849745
293.55285036479427,0,293.55285036479427,0
289.32856574571036,0,289.32856574571036,0
0,488.1081885886343,0,488.1081885886343
494.053745563605,0,494.053745563605,0
0,486.5337297080166,0,486.5337297080166
300.5202158144132,0,300.5202158144132,0
490.29312046833746,0,490.29312046833746,0
0,493.07783995057497,0,493.07783995057497
0,433.26509565228184,0,433.26509565228184
492.2689134075589,0,492.2689134075589,0
466.64872780943625,0,466.64872780943625,0
489.8947515805453,0,489.8947515805453,0
0,489.6364247145421,0,489.6364247145421
434.174568919917,0,434.174568919917,0
310.2536100300944,0,310.2536100300944,0
430.7828700845863,0,430.7828700845863,0
468.1819435484318,0,468.1819435484318,0
0,455.60744677018283,0,455.60744677018283
0,292.7910505626238,0,292.7910505626238
485.3354022505051,0,485.3354022505051,0
486.2283064014824,0,486.2283064014824,0
0,494.6127579314099,0,494.6127579314099
0,432.7976465876766,0,432.7976465876766
0,492.45873310881984,0,492.45873310881984
0,487.67623601470945,0,487.67623601470945
297.49619384086344,0,297.49619384086344,0
0,435.641996589187,0,435.641996589187
0,428.9035248147295,0,428.9035248147295
0,299.5520764649458,0,299.5520764649458
434.2728781110444,0,434.2728781110444,0
295.6750912111831,0,295.6750912111831,0
0,494.6927513818159,0,494.6927513818159
0,300.15992185769824,0,300.15992185769824
0,493.93905252121436,0,493.93905252121436
0,486.29934553350864,0,486.29934553350864
0,429.4000269001564,0,429.4000269001564
0,426.96061469973006,0,426.96061469973006
0,486.6526913060052,0,486.6526913060052
293.70437078980416,0,293.70437078980416,0
0,426.3270890563944,0,426.3270890563944
481.8380710592129,0,481.8380710592129,0
297.21042239248527,0,297.21042239248527,0
0,295.6329592894478,0,295.6329592894478
0,292.90985189320503,0,292.90985189320503
489.9550662932765,0,489.9550662932765,0
299.8184865473919,0,299.8184865473919,0
429.59364614652264,0,429.59364614652264,0
295.39386698374267,0,295.39386698374267,0
484.2104944651828,0,484.2104944651828,0
482.3741964468002,0,482.3741964468002,0
0,291.73504693392556,0,291.73504693392556
314.05981610963573,0,314.05981610963573,0
426.5287216965418,0,426.5287216965418,0
0,479.96583128988823,0,479.96583128988823
0,424.0066014882786,0,424.0066014882786
0,291.5948158358056,0,291.5948158358056
0,289.2603984528641,0,289.2603984528641
298.0260091585906,0,298.0260091585906,0
0,484.96968393432644,0,484.96968393432644
461.98798108253186,0,461.98798108253186,0
300.0933852056709,0,300.0933852056709,0
466.2020879924631,0,466.2020879924631,0
0,490.82081577812625,0,490.82081577812625
300.05530738877854,0,300.05530738877854,0
0,296.71087108437155,0,296.71087108437155
434.04133825093913,0,434.04133825093913,0
0,435.801862640924,0,435.801862640924
437.104476020704,0,437.104476020704,0
0,434.5047848655561,0,434.5047848655561
434.26287923382,0,434.26287923382,0
0,467.8340120965962,0,467.8340120965962
493.6922759055087,0,493.6922759055087,0
457.16779572424315,0,457.16779572424315,0
281.4578339790391,0,281.4578339790391,0
482.4322408932524,0,482.4322408932524,0
468.94226189544486,0,468.94226189544486,0
295.2440925002645,0,295.2440925002645,0
0,297.54363455520195,0,297.54363455520195
427.5716358827683,0,427.5716358827683,0
432.85307740406375,0,432.85307740406375,0
434.58033999913715,0,434.58033999913715,0
0,298.25418926010394,0,298.25418926010394
430.46863294611813,0,430.46863294611813,0
426.1456630182342,0,426.1456630182342,0
430.6185781671053,0,430.6185781671053,0
0,484.1498107868379,0,484.1498107868379
295.0306812776301,0,295.0306812776301,0
425.703628696686,0,425.703628696686,0
0,485.86278267180256,0,485.86278267180256
425.46582805984394,0,425.46582805984394,0
0,290.1698397787091,0,290.1698397787091
481.4319659805619,0,481.4319659805619,0
290.79593686312234,0,290.79593686312234,0
0,288.7257954298859,0,288.7257954298859
424.6365627327039,0,424.6365627327039,0
0,464.9407632493486,0,464.9407632493486
0,295.32065400816,0,295.32065400816
299.4545116050001,0,299.4545116050001,0
0,294.8729011359069,0,294.8729011359069
0,430.55132192525787,0,430.55132192525787
0,429.6824078395297,0,429.6824078395297
490.7682264693063,0,490.7682264693063,0
292.3008632578151,0,292.3008632578151,0
426.9777409558394,0,426.9777409558394,0
0,478.7971393551729,0,478.7971393551729
300.18895650718144,0,300.18895650718144,0
0,297.0478319287222,0,297.0478319287222
0,459.4639110819307,0,459.4639110819307
0,298.4225653657569,0,298.4225653657569
0,458.14082908508783,0,458.14082908508783
482.2611348766018,0,482.2611348766018,0
465.41125144469953,0,465.41125144469953,0
0,290.5922444319736,0,290.5922444319736
428.80106339209027,0,428.80106339209027,0
0,291.024832984851,0,291.024832984851
0,430.84187656069156,0,430.84187656069156
430.19746474556524,0,430.19746474556524,0
479.37999295786517,0,479.37999295786517,0
0,481.0594538773945,0,481.0594538773945
485.7738060320153,0,485.7738060320153,0
290.2271290479199,0,290.2271290479199,0
409.2454595480188,0,409.2454595480188,0
0,462.1737231265163,0,462.1737231265163
0,467.0444342944881,0,467.0444342944881
0,487.3395571139294,0,487.3395571139294
486.72452607317314,0,486.72452607317314,0
0,292.6423260564072,0,292.6423260564072
0,436.5519518351025,0,436.5519518351025
431.66647132275733,0,431.66647132275733,0
468.9473202934088,0,468.9473202934088,0
300.88909834271925,0,300.88909834271925,0
300.7085457401704,0,300.7085457401704,0
0,493.8288815033162,0,493.8288815033162
492.31008894241785,0,492.31008894241785,0
299.8318327922227,0,299.8318327922227,0
435.15231204483064,0,435.15231204483064,0
438.00288294448603,0,438.00288294448603,0
0,468.29473984730873,0,468.29473984730873
0,494.1618688802094,0,494.1618688802094
300.6434383875789,0,300.6434383875789,0
0,494.48455864680625,0,494.48455864680625
299.89315680424636,0,299.89315680424636,0
0,494.30698387231166,0,494.30698387231166
0,300.71219161145837,0,300.71219161145837
0,494.616660631519,0,494.616660631519
0,432.13774130044953,0,432.13774130044953
0,487.86274815218894,0,487.86274815218894
454.6122355859198,0,454.6122355859198,0
0,467.2519662927535,0,467.2519662927535
0,437.6450061595531,0,437.6450061595531
0,299.8632774113661,0,299.8632774113661
0,494.24269962879947,0,494.24269962879947
0,300.500068888411,0,300.500068888411
299.86664033660304,0,299.86664033660304,0
0,493.70209179392253,0,493.70209179392253
467.9523343098632,0,467.9523343098632,0
0,437.4099701706666,0,437.4099701706666
0,494.48113430980356,0,494.48113430980356
0,437.8224402541495,0,437.8224402541495
494.36118740227266,0,494.36118740227266,0
0,487.42905025048566,0,487.42905025048566
0,300.481586858404,0,300.481586858404
299.16081037460077,0,299.16081037460077,0
454.9630621324237,0,454.9630621324237,0
0,466.9841983436074,0,466.9841983436074
0,299.0839322861287,0,299.0839322861287
311.5471861358032,0,311.5471861358032,0
0,494.487035695082,0,494.487035695082
0,300.61841531048117,0,300.61841531048117
300.1045424334883,0,300.1045424334883,0
0,437.1784418327915,0,437.1784418327915
0,493.3954114739855,0,493.3954114739855
467.9903907766537,0,467.9903907766537,0
494.07541410774485,0,494.07541410774485,0
300.139628169043,0,300.139628169043,0
467.71659157099424,0,467.71659157099424,0
299.91150665727224,0,299.91150665727224,0
433.8149600837196,0,433.8149600837196,0
